"Account Number","National Insurance Number ","First Name","Middle Name","Surname ","Date of Birth","ISA Type being reported","Flexible ISA","Total current year subscriptions transferred in","Total current year subscriptions transferred out ","Date of first subscription event","Date of last subscription event","Total current year to date subscriptions ","LISA qualifying addition","LISA bonus claim","Market value of account","Closure Date","ISA Reason for closure","LISA Reason for closure"
"ISA000000627","KB925669A","Grace","Joseph","Mitchell","2005-08-24","Life Time ISA","Yes","15666.26","5070.03","2025-08-02","2025-12-20","3547.56","3986.61","765.50","51775.51","2026-01-22","Void","Cancelled"
"ISA000000628","RY911238C","James","Samuel","Hughes","1965-10-01","Cash","No","7366.90","16677.62","2025-09-20","2025-10-15","18832.01","737.93","-975.70","37280.22","2026-02-24","Closed","Cancelled"
"ISA000000629","CL864064A","Daisy","Rose","Parker","1974-02-13","Innovative Finance","Yes","601.88","3415.86","2025-08-17","2025-09-25","10180.11","-3501.69","503.66","63584.04","2025-11-15","Void","Closed"
"ISA000000630","JT461261C","Lily","Olivia","Davies","2006-02-11","Stock and Shares","No","12784.47","11430.80","2025-06-01","2025-09-29","6710.08","3690.21","973.71","72549.34","2025-12-23","Closed","Transferred in full"
"ISA000000631","BE657103A","Edward","Jane","Green","1993-05-16","Cash","No","3383.79","6024.74","2025-10-26","2026-02-09","12083.63","3285.52","595.49","3649.22","2026-02-13","Void","Void"
"ISA000000632","AE274154C","Henry","Benjamin","Parker","2007-12-03","Stock and Shares","Yes","17918.64","18314.19","2026-01-27","2026-03-05","7630.51","-3336.20","681.79","24254.83","2026-03-10","Void","Cancelled"
"ISA000000633","KY334722C","Logan","Grace","King","1972-05-16","Innovative Finance","No","12160.44","9407.52","2025-07-28","2026-01-18","12791.85","-174.47","89.15","63520.39","2026-03-13","Void","Void"
"ISA000000634","EJ801781C","Finley","Grace","Clarke","1947-11-16","Innovative Finance","Yes","7201.19","16774.83","2025-09-29","2025-10-06","14474.47","2729.76","-737.85","58916.49","2025-10-23","Closed","Closed"
"ISA000000635","WY882136B","Logan","Thomas","Edwards","2005-12-04","Innovative Finance","No","9949.86","15755.33","2026-01-19","2026-01-23","13826.51","3258.37","-766.11","87218.69","2026-02-14","Closed","Closed"
"ISA000000636","EW734735C","Evie","Elizabeth","Morris","1968-04-19","Innovative Finance","No","4173.02","13004.99","2026-02-13","2026-03-12","7173.34","2031.17","787.93","92211.81","2026-03-22","Closed","Void"
"ISA000000637","MB596025D","Mia","William","Williams","2006-05-07","Innovative Finance","No","19845.80","18692.64","2025-06-04","2025-11-04","16045.29","3936.31","699.09","52433.01","2025-11-15","Cancelled","Cancelled"
"ISA000000638","ML340044A","Hannah","Grace","Foster","1950-05-22","Stock and Shares","No","12038.34","14993.53","2025-10-05","2025-12-17","19833.55","3319.97","296.67","70109.19","2026-02-15","Void","All funds withdrawn"
"ISA000000639","RL339518A","Emily","Jane","Phillips","1969-08-02","Cash","No","7.73","5799.75","2025-06-24","2025-11-27","5378.28","1207.09","164.39","12246.09","2026-01-07","Cancelled","Cancelled"
"ISA000000640","HK835364A","Henry","Elizabeth","Edwards","1966-10-27","Stock and Shares","No","15785.43","12343.07","2025-04-10","2025-08-24","3794.88","1443.49","618.65","54953.77","2026-01-16","Closed","Transferred in full"
"ISA000000641","KX234398D","Mia","Joseph","Lewis","1982-11-10","Stock and Shares","Yes","3739.26","15110.80","2026-01-12","2026-02-21","6811.94","2761.70","-675.31","5398.86","2026-02-23","Void","Void"
"ISA000000642","LY837829B","Lucas","Michael","Green","1966-04-07","Innovative Finance","No","10481.87","19740.27","2025-09-29","2026-02-17","13656.32","-899.37","662.04","75379.10","2026-02-17","Cancelled","Transferred in full"
"ISA000000643","MM643058B","Arthur","Claire","Evans","1995-08-17","Cash","Yes","5042.54","3482.23","2025-10-25","2026-02-26","16570.85","2266.05","596.71","94352.46","2026-03-12","Closed","Cancelled"
"ISA000000644","KA298599C","Elsie","Ann","King","1965-12-04","Life Time ISA","No","8236.15","10650.58","2025-05-05","2025-05-08","7962.36","1771.96","-673.56","94994.50","2026-03-12","Closed","Closed"
"ISA000000645","LS995312A","Oliver","David","Carter","1967-08-03","Innovative Finance","No","1585.92","14166.61","2025-11-05","2026-02-17","10307.10","-3891.95","387.63","51590.58","2026-03-05","Cancelled","Cancelled"
"ISA000000646","EH958010B","Hannah","David","Cooper","1965-09-26","Stock and Shares","Yes","8230.55","2513.11","2026-01-22","2026-03-22","3345.64","904.13","297.52","92832.04","2026-04-03","Void","Cancelled"
"ISA000000647","WM250520D","Oscar","Claire","King","1949-08-07","Cash","Yes","8049.41","12476.52","2025-05-26","2026-01-07","10626.79","676.75","769.05","99803.98","2026-03-24","Closed","All funds withdrawn"
"ISA000000648","SW496306C","Evie","Louise","Phillips","1986-09-09","Life Time ISA","No","7358.29","1679.99","2025-04-20","2025-12-06","16459.61","3132.99","714.76","17191.75","2026-02-07","Closed","Transferred in full"
"ISA000000649","BJ946710B","Finley","Louise","Jones","1960-03-05","Innovative Finance","Yes","16527.96","7920.91","2025-10-04","2025-12-26","19167.21","2103.74","899.45","32583.62","2026-01-28","Void","Transferred in full"
"ISA000000650","MH556889B","Ethan","William","Baker","1943-04-09","Cash","No","7791.03","16936.78","2025-07-11","2025-09-28","18965.80","17.47","-215.37","18665.69","2025-11-03","Closed","All funds withdrawn"
"ISA000000651","ME603578C","Evie","Ann","Miller","1957-03-27","Innovative Finance","Yes","14955.94","8819.59","2025-08-23","2026-03-20","14537.38","1598.73","946.94","94719.13","2026-03-23","Void","Void"
"ISA000000652","EL061180D","Noah","Benjamin","Collins","1970-06-12","Stock and Shares","No","15794.06","18699.23","2025-04-21","2025-08-27","13228.66","2479.06","483.00","71824.95","2025-12-16","Closed","Transferred in full"
"ISA000000653","AM014168D","Daisy","Olivia","Collins","1959-02-18","Innovative Finance","Yes","12565.46","9759.56","2025-09-22","2026-01-02","13925.14","899.31","618.79","95776.51","2026-01-03","Cancelled","Void"
"ISA000000654","CM738476C","Freya","Samuel","Hill","1966-02-14","Cash","No","18234.65","5182.39","2025-05-30","2026-01-02","4424.95","2196.44","-760.06","97656.02","2026-04-01","Closed","Cancelled"
"ISA000000655","JJ582510D","Emily","Ann","Hughes","1976-07-17","Cash","No","6437.93","4610.58","2025-08-29","2026-02-11","6714.45","2145.88","808.64","87816.62","2026-03-28","Void","Void"
"ISA000000656","MB167154D","Freya","William","Green","1981-07-27","Cash","No","8593.46","9642.66","2025-12-08","2026-01-28","827.81","447.57","9.38","97155.26","2026-02-12","Void","All funds withdrawn"
"ISA000000657","WK234650B","Elsie","Marie","Davies","1969-02-21","Stock and Shares","Yes","5807.72","15225.77","2025-11-26","2026-03-02","7606.80","2361.49","293.50","63928.47","2026-03-15","Cancelled","Transferred in full"
"ISA000000658","RS694500C","Charlotte","Samuel","Edwards","1958-04-13","Cash","No","14193.31","5459.47","2025-08-21","2026-02-09","1692.65","-1094.67","654.96","41953.60","2026-02-28","Cancelled","Void"
"ISA000000659","LH917621B","Hannah","Jane","Robinson","1973-09-01","Life Time ISA","No","11235.61","716.83","2025-06-13","2025-11-23","1713.12","1952.35","633.01","28056.43","2025-12-20","Closed","Void"
"ISA000000660","BE319669A","Amelia","Grace","Robinson","1991-11-14","Life Time ISA","No","3390.32","8083.20","2026-01-13","2026-03-02","3167.48","1303.64","121.27","88389.56","2026-04-04","Cancelled","Closed"
"ISA000000661","SX974903B","Grace","David","Harris","2006-01-08","Stock and Shares","No","732.59","2197.44","2026-02-08","2026-02-18","15921.26","3723.12","-780.24","64190.12","2026-03-29","Void","All funds withdrawn"
"ISA000000662","CX377534C","Freya","Thomas","Murphy","1977-11-21","Life Time ISA","Yes","9185.83","16924.56","2025-08-06","2026-01-26","5589.64","3350.21","-752.98","94630.63","2026-02-02","Cancelled","Transferred in full"
"ISA000000663","MY044570C","Charlotte","Victoria","White","1988-06-23","Stock and Shares","Yes","19868.83","2359.83","2025-10-05","2026-01-07","8176.39","1927.24","245.99","25250.94","2026-02-13","Cancelled","Closed"
"ISA000000664","AX630420B","Elsie","Louise","Lewis","1940-03-01","Innovative Finance","No","6192.74","9300.42","2025-10-30","2026-03-05","11624.87","-3300.06","-433.30","3008.56","2026-04-02","Cancelled","Closed"
"ISA000000665","SA535874D","Arthur","Thomas","Baker","1942-11-10","Cash","No","18868.37","7542.40","2026-02-04","2026-03-19","15955.95","-1128.62","402.05","52019.08","2026-03-20","Void","Void"
"ISA000000666","JH060617C","Theo","Benjamin","Wilson","1940-03-26","Stock and Shares","Yes","9205.27","12466.83","2025-07-25","2026-02-23","13619.42","-3183.96","-817.36","14684.88","2026-03-07","Cancelled","Cancelled"
"ISA000000667","PY561248D","Lucas","Thomas","Roberts","1991-11-28","Innovative Finance","Yes","3385.04","9640.79","2025-09-03","2025-12-25","17583.16","-854.67","257.49","35651.63","2026-03-24","Closed","Void"
"ISA000000668","LH001909C","Elsie","Jane","Walker","1996-03-24","Life Time ISA","No","19214.92","16054.44","2025-11-09","2026-03-14","14311.68","2422.92","732.18","22286.54","2026-03-15","Closed","Void"
"ISA000000669","CA047627C","Emily","Samuel","Jones","1941-09-20","Life Time ISA","Yes","8212.73","6888.21","2025-05-02","2025-06-26","3645.05","3581.78","-252.51","10017.74","2025-10-30","Void","Void"
"ISA000000670","RH466869D","Lucas","Ann","Foster","1960-02-28","Life Time ISA","No","7724.36","13197.73","2025-07-24","2026-02-14","11552.84","3163.47","-780.72","95514.82","2026-03-24","Void","Transferred in full"
"ISA000000671","CC433423A","George","Thomas","Lewis","2002-02-20","Life Time ISA","Yes","12177.27","9507.26","2025-08-16","2025-10-09","159.05","443.79","741.57","89020.53","2026-01-02","Cancelled","Transferred in full"
"ISA000000672","MY035285C","Elsie","David","Walker","1985-03-02","Stock and Shares","Yes","3142.96","7473.63","2025-06-11","2025-11-03","4596.38","-2742.34","211.08","46130.97","2025-11-05","Cancelled","Void"
"ISA000000673","RA672327A","Logan","David","Wilson","1987-12-05","Innovative Finance","Yes","5048.89","5509.62","2025-12-03","2026-02-02","10574.50","30.21","188.42","94620.88","2026-02-03","Void","Closed"
"ISA000000674","JW918065B","Elsie","Claire","Cooper","1944-12-06","Cash","No","9852.47","11090.76","2025-08-19","2026-01-16","2071.08","1093.11","119.29","4647.24","2026-03-15","Closed","All funds withdrawn"
"ISA000000675","CX019262B","Emily","Marie","Edwards","1964-08-06","Innovative Finance","No","16452.02","7338.37","2025-09-08","2025-09-14","15857.47","1841.06","758.18","48003.23","2026-01-13","Cancelled","Cancelled"
"ISA000000676","RB597631D","Logan","William","Collins","1942-04-26","Cash","No","14931.02","17546.11","2025-06-01","2025-12-06","8068.67","2336.86","165.62","4660.10","2025-12-20","Cancelled","Cancelled"
"ISA000000677","HB611009A","Oscar","Thomas","Martin","1946-12-28","Life Time ISA","Yes","15007.70","3373.62","2025-06-06","2025-09-14","16366.57","1191.40","-34.56","95557.61","2026-02-20","Cancelled","Cancelled"
"ISA000000678","LM544720C","Evie","Marie","Jackson","1991-09-12","Innovative Finance","No","10505.40","6642.69","2025-12-14","2026-01-22","675.15","1064.33","-702.36","75896.32","2026-02-23","Void","All funds withdrawn"
"ISA000000679","SJ925732A","Poppy","David","Kelly","1998-01-06","Cash","No","15795.76","1854.12","2025-08-22","2025-12-18","9206.12","1089.72","825.42","94566.18","2026-01-16","Cancelled","Transferred in full"
"ISA000000680","HX295813B","Lily","Thomas","Martin","1993-09-18","Life Time ISA","No","5720.74","14477.37","2025-05-09","2025-11-15","17284.18","2021.13","964.96","78679.90","2025-12-13","Closed","All funds withdrawn"
"ISA000000681","RJ949970A","Daisy","David","Taylor","1984-02-16","Stock and Shares","Yes","9640.54","15649.20","2025-10-11","2026-01-30","18404.64","1560.42","300.38","63890.17","2026-03-04","Closed","Cancelled"
"ISA000000682","MA795617A","Ethan","Ann","Bennett","1965-10-06","Life Time ISA","Yes","4417.37","11431.00","2025-05-10","2025-07-28","11665.49","2600.97","433.27","17739.91","2026-02-13","Closed","All funds withdrawn"
"ISA000000683","SK099819A","Henry","Rose","Cooper","1991-02-28","Life Time ISA","Yes","465.16","8147.59","2025-04-30","2025-11-16","3304.99","346.81","3.24","30937.42","2025-11-25","Cancelled","Transferred in full"
"ISA000000684","HE579593A","Ruby","Rose","Hall","1983-07-15","Innovative Finance","Yes","10156.65","12578.91","2025-06-26","2025-08-29","5050.79","3623.33","870.34","10680.65","2025-11-20","Cancelled","Closed"
"ISA000000685","RS581592D","Poppy","David","Hall","1990-12-28","Cash","No","6798.72","4321.96","2025-08-26","2025-12-23","12899.46","3052.55","-372.42","22926.52","2026-02-11","Void","Void"
"ISA000000686","EM908641A","Noah","Joseph","Collins","1953-03-04","Cash","Yes","13470.40","3261.88","2025-12-13","2026-01-09","7543.80","1432.14","165.51","31600.74","2026-01-13","Cancelled","Cancelled"
"ISA000000687","EZ429282B","Grace","Claire","White","1967-05-04","Innovative Finance","Yes","10818.19","17539.70","2025-06-26","2025-07-21","1603.25","2048.43","871.60","64939.92","2025-10-23","Closed","All funds withdrawn"
"ISA000000688","JH400563A","Lucas","Jane","Mitchell","1989-10-01","Life Time ISA","Yes","9474.37","10460.35","2025-04-18","2026-03-01","1589.60","-2419.59","999.46","90502.11","2026-03-02","Closed","Void"
"ISA000000689","BM656229A","Daniel","Samuel","Baker","1947-07-28","Cash","Yes","4347.59","15463.74","2025-04-27","2025-11-20","18923.85","1374.55","385.54","3046.45","2026-01-21","Cancelled","Void"
"ISA000000690","JZ205010A","Elsie","Patrick","Allen","1952-10-19","Cash","No","28.28","10812.77","2025-04-08","2025-05-08","585.48","-2509.37","71.75","97738.78","2025-07-13","Cancelled","All funds withdrawn"
"ISA000000691","LR273935C","Leo","Michael","Young","1996-10-25","Stock and Shares","No","14977.43","3470.28","2025-08-07","2025-08-18","4195.20","3105.83","814.90","40086.88","2025-09-05","Cancelled","Void"
"ISA000000692","WM001326A","Grace","Thomas","Morris","1954-09-14","Cash","Yes","6513.76","11558.49","2026-01-13","2026-02-23","1118.78","2808.83","277.64","61101.04","2026-03-15","Closed","Transferred in full"
"ISA000000693","WT328471B","William","Joseph","Cooper","1981-09-28","Cash","No","1182.37","9795.63","2025-09-10","2025-11-11","17521.54","1699.57","-49.85","58226.46","2025-12-15","Cancelled","Cancelled"
"ISA000000694","JS558302C","Leo","Louise","Bailey","2006-02-22","Life Time ISA","Yes","9580.94","11211.96","2025-06-08","2025-11-23","11726.43","-2058.01","892.06","91556.64","2026-01-02","Closed","All funds withdrawn"
"ISA000000695","WH085150D","Daniel","Patrick","Mitchell","1977-09-23","Stock and Shares","No","18477.78","11069.48","2025-10-29","2026-01-22","15102.13","-3684.26","936.16","80572.07","2026-03-03","Void","Cancelled"
"ISA000000696","LY652687B","Jack","Victoria","Hill","1960-06-04","Cash","No","14224.96","11741.26","2025-04-26","2025-10-14","8975.34","1617.36","555.30","76606.11","2026-02-09","Void","Transferred in full"
"ISA000000697","WC556755C","Finley","Claire","Kelly","2006-07-31","Cash","No","15849.79","10385.37","2025-06-26","2026-03-12","1212.96","2887.46","333.02","10647.78","2026-03-14","Void","All funds withdrawn"
"ISA000000698","KX390970D","Daisy","Louise","Mitchell","1979-07-04","Innovative Finance","No","13477.36","7658.19","2025-08-14","2025-08-15","14825.44","644.46","499.79","14162.90","2026-03-06","Void","All funds withdrawn"
"ISA000000699","PN841980C","Elsie","Patrick","Harris","1989-04-27","Life Time ISA","No","9104.51","4607.83","2026-01-06","2026-01-16","14224.97","1126.87","190.37","11864.51","2026-03-29","Cancelled","All funds withdrawn"
"ISA000000700","HB596354C","Emily","Samuel","Green","1975-07-20","Stock and Shares","Yes","9720.84","18598.71","2025-08-14","2026-04-04","13608.64","2752.96","122.15","35287.27","2026-04-05","Closed","Void"
"ISA000000701","AW200276A","Harry","David","Allen","2006-10-19","Innovative Finance","Yes","439.07","330.95","2025-05-09","2026-01-31","15839.69","2372.47","106.60","99053.95","2026-03-03","Cancelled","Closed"
"ISA000000702","SZ308119A","Elsie","Thomas","Martin","1951-11-11","Life Time ISA","Yes","10752.79","10696.55","2025-08-25","2025-10-05","14928.32","1004.33","910.44","72105.43","2025-11-09","Closed","All funds withdrawn"
"ISA000000703","AH232089C","Maya","Samuel","Brown","2001-01-31","Stock and Shares","No","9170.80","11475.99","2025-12-26","2026-03-17","7114.32","1280.60","-126.51","53573.23","2026-04-05","Closed","All funds withdrawn"
"ISA000000704","AL429658B","Hannah","Patrick","Evans","1966-08-09","Stock and Shares","No","1197.84","13413.63","2025-04-19","2025-08-25","16843.02","3816.16","-613.28","71826.82","2026-01-29","Closed","Closed"
"ISA000000705","JP004442B","Noah","Patrick","Phillips","1949-02-09","Stock and Shares","No","3670.47","6980.85","2025-11-24","2026-01-19","2148.19","3523.06","514.67","66356.39","2026-03-08","Closed","Cancelled"
"ISA000000706","EP937402C","Isla","Joseph","Murphy","2007-08-24","Stock and Shares","Yes","5334.48","10028.61","2025-11-01","2025-11-30","6831.60","3228.22","160.73","80261.39","2026-01-29","Void","Closed"
"ISA000000707","WB082533C","Noah","Victoria","Martin","1975-12-06","Stock and Shares","Yes","4088.55","14519.70","2025-08-28","2025-11-21","3461.06","1258.97","-985.14","32907.94","2026-01-22","Closed","Cancelled"
"ISA000000708","MW120305D","James","Olivia","Bailey","1961-03-01","Stock and Shares","Yes","4777.70","908.96","2025-06-13","2026-02-27","8127.21","-129.72","322.70","34714.03","2026-03-16","Cancelled","Transferred in full"
"ISA000000709","LJ452481A","Henry","Victoria","Brown","1990-03-11","Innovative Finance","No","16225.98","8805.85","2025-05-08","2025-10-19","18921.84","300.97","273.30","61240.64","2026-02-05","Cancelled","All funds withdrawn"
