"Account Number","National Insurance Number ","First Name","Middle Name","Surname ","Date of Birth","ISA Type being reported","Flexible ISA","Total current year subscriptions transferred in","Total current year subscriptions transferred out ","Date of first subscription event","Date of last subscription event","Total current year to date subscriptions ","LISA qualifying addition","LISA bonus claim","Market value of account","Closure Date","ISA Reason for closure","LISA Reason for closure"
"ISA000003009","AP592734A","Theo","Patrick","Jones","1976-07-17","Innovative Finance","No","1632.33","13646.18","2025-04-25","2025-12-14","3589.86","993.73","154.91","73378.03","2025-12-19","Closed","All funds withdrawn"
"ISA000003010","BL826710C","Jack","Olivia","King","1952-03-03","Innovative Finance","No","16063.80","2497.48","2025-04-24","2025-12-21","19769.30","-1420.23","647.39","39710.12","2026-02-20","Void","Cancelled"
"ISA000003011","LZ465474A","Ruby","Samuel","Brown","2005-01-11","Cash","No","2428.84","11001.24","2025-04-15","2025-04-29","6530.53","2203.68","-587.32","54033.72","2026-01-03","Cancelled","Void"
"ISA000003012","KJ708851D","Thomas","Grace","Lewis","1945-04-18","Stock and Shares","Yes","6209.52","4109.86","2025-12-05","2026-01-13","15497.53","1596.32","174.91","33993.45","2026-02-28","Cancelled","Transferred in full"
"ISA000003013","LB877920C","Hannah","Joseph","Davies","1994-07-18","Stock and Shares","No","18636.67","9524.13","2026-02-13","2026-02-14","10762.25","2677.93","883.11","42389.45","2026-04-03","Void","Transferred in full"
"ISA000003014","AM225557B","Oscar","Patrick","Parker","1950-07-08","Innovative Finance","No","3530.64","11115.65","2025-05-02","2026-03-09","15727.09","-3615.45","-480.33","96942.76","2026-03-29","Closed","All funds withdrawn"
"ISA000003015","CE291268C","Olivia","Michael","Adams","1945-10-16","Stock and Shares","Yes","7827.48","2619.94","2025-08-29","2026-01-24","2781.91","163.04","71.52","21389.49","2026-03-24","Closed","All funds withdrawn"
"ISA000003016","EB187020A","Daniel","Joseph","Taylor","1975-07-18","Cash","No","959.43","7237.17","2025-08-13","2026-03-19","7601.50","385.42","-469.49","18000.70","2026-03-27","Closed","Transferred in full"
"ISA000003017","WY670008A","Evie","Patrick","Carter","2006-04-22","Innovative Finance","Yes","11919.59","14541.95","2025-09-17","2026-03-29","15541.10","1835.87","-2.34","6951.52","2026-04-02","Void","Transferred in full"
"ISA000003018","PW790816A","Ruby","Jane","King","1979-05-24","Stock and Shares","No","1234.89","11024.78","2025-06-01","2025-08-14","17043.32","3584.31","424.31","44499.38","2025-12-31","Cancelled","Cancelled"
"ISA000003019","LY651097D","Poppy","Jane","Baker","2001-12-15","Innovative Finance","Yes","8530.73","3772.97","2025-04-09","2025-07-05","10569.04","1224.42","508.84","5165.29","2025-10-26","Cancelled","Cancelled"
"ISA000003020","SM354987C","Edward","Alice","Scott","1980-12-24","Cash","No","1267.50","7756.25","2025-09-02","2025-09-14","9586.91","1171.78","-645.29","30941.34","2025-11-26","Closed","Closed"
"ISA000003021","RS081823D","Evie","Grace","Carter","2004-12-04","Innovative Finance","Yes","15197.78","10766.14","2025-09-01","2026-03-25","706.01","255.32","-404.97","59336.28","2026-03-30","Closed","Cancelled"
"ISA000003022","AW852569C","Emily","Victoria","Cooper","1959-11-06","Stock and Shares","No","4220.15","7154.74","2025-10-28","2026-03-21","5984.39","3068.36","570.76","66555.36","2026-03-21","Void","Cancelled"
"ISA000003023","JZ734768C","Lily","Samuel","Morris","1975-02-14","Innovative Finance","Yes","1346.91","12667.42","2025-08-24","2026-01-09","13203.93","3273.42","-539.99","23284.66","2026-01-09","Closed","Closed"
"ISA000003024","RC494468B","Daniel","Michael","Foster","1950-02-12","Innovative Finance","No","17522.71","15399.50","2025-12-08","2026-03-20","2709.43","1768.95","738.49","80053.72","2026-04-02","Closed","Closed"
"ISA000003025","PX405407A","Hannah","Marie","Allen","1977-09-06","Life Time ISA","Yes","1148.82","1544.82","2026-01-30","2026-02-17","6712.21","-1029.77","114.51","96836.31","2026-02-21","Closed","Void"
"ISA000003026","MC830431A","Ava","Elizabeth","Hughes","1944-11-04","Stock and Shares","No","9884.32","13187.57","2025-09-26","2025-11-26","3045.99","3137.40","951.52","60951.49","2026-03-06","Closed","All funds withdrawn"
"ISA000003027","PT388536D","Ethan","Rose","Roberts","2006-11-18","Cash","Yes","8635.60","9190.09","2026-02-13","2026-02-20","3465.61","-344.95","859.90","14622.51","2026-03-06","Cancelled","Transferred in full"
"ISA000003028","RT660404D","Grace","Elizabeth","Johnson","2003-04-10","Innovative Finance","Yes","9199.95","546.91","2025-09-17","2025-09-20","1003.20","-2125.13","-553.99","9830.14","2026-03-15","Closed","Cancelled"
"ISA000003029","RE912769D","Ruby","Ann","Edwards","2001-01-18","Cash","No","19875.68","10952.02","2026-01-16","2026-01-23","12133.59","886.13","380.69","44570.78","2026-02-03","Void","Cancelled"
"ISA000003030","BA043488C","William","William","Clarke","1956-11-08","Life Time ISA","Yes","16515.80","16060.37","2026-01-28","2026-03-20","16461.40","3885.04","705.42","43385.87","2026-03-22","Cancelled","Closed"
"ISA000003031","AK607588A","Charlotte","Alexander","Miller","1956-04-15","Stock and Shares","Yes","11980.30","17382.40","2026-01-19","2026-04-02","13577.69","3247.64","-359.35","59715.78","2026-04-02","Cancelled","Transferred in full"
"ISA000003032","CB605493D","Leo","Alexander","Morris","1964-04-27","Life Time ISA","No","19006.44","969.81","2025-05-05","2026-03-13","16859.72","2046.65","248.01","40947.61","2026-03-26","Closed","Void"
"ISA000003033","RP324987D","Poppy","Louise","Hall","1942-11-19","Life Time ISA","No","7025.87","3519.39","2025-06-20","2025-12-14","13875.01","508.20","504.45","23637.86","2026-01-24","Cancelled","Transferred in full"
"ISA000003034","MW140845B","Amelia","Rose","Parker","1963-10-18","Life Time ISA","No","6068.30","11999.47","2025-07-12","2025-12-01","14094.29","1993.83","171.33","85862.57","2026-01-16","Void","Cancelled"
"ISA000003035","PC032666D","Lucas","Rose","Smith","1975-02-17","Cash","Yes","6402.38","7963.92","2025-07-20","2025-08-19","17351.10","855.36","713.53","66503.39","2026-01-24","Void","Void"
"ISA000003036","EC393344D","Isla","Patrick","Collins","1944-03-11","Innovative Finance","Yes","8399.98","14063.81","2025-09-30","2025-11-01","18036.57","3684.11","856.82","12592.49","2026-02-02","Void","All funds withdrawn"
"ISA000003037","LM013741C","Thomas","Victoria","Roberts","1950-01-30","Stock and Shares","No","5456.90","12956.97","2026-02-12","2026-03-06","14371.54","2187.63","483.49","95692.62","2026-03-10","Void","All funds withdrawn"
"ISA000003038","PN912490C","James","Joseph","Thompson","1972-08-27","Stock and Shares","Yes","10409.70","678.16","2025-10-12","2026-03-30","13572.75","2872.22","383.70","87650.66","2026-03-31","Closed","All funds withdrawn"
"ISA000003039","PR356674D","Harry","Marie","Thompson","1974-01-16","Stock and Shares","Yes","12853.87","3529.67","2025-09-10","2025-09-30","930.85","-1716.76","821.14","70773.02","2026-03-03","Closed","Closed"
"ISA000003040","PH140423C","Charlotte","Elizabeth","Roberts","2002-11-23","Stock and Shares","Yes","4611.07","1594.40","2026-01-15","2026-04-01","15036.12","1048.18","-342.00","13100.70","2026-04-02","Cancelled","Void"
"ISA000003041","EC217415C","Olivia","Patrick","Martin","1946-08-13","Life Time ISA","Yes","12056.07","3169.68","2026-01-27","2026-04-02","9693.91","-3235.74","-700.08","73751.22","2026-04-04","Void","Transferred in full"
"ISA000003042","HK408788D","Ethan","Elizabeth","Carter","1947-06-24","Innovative Finance","Yes","17400.11","7147.02","2025-12-20","2026-03-07","15947.84","3755.60","29.30","12254.04","2026-03-29","Void","All funds withdrawn"
"ISA000003043","LT616019A","Amelia","Marie","Wright","1949-09-12","Life Time ISA","Yes","13411.79","6589.02","2026-01-01","2026-03-08","16431.12","3480.76","-459.79","13672.91","2026-03-26","Cancelled","Cancelled"
"ISA000003044","KK776787C","Daisy","Louise","Harris","1944-08-03","Stock and Shares","No","5714.12","7360.61","2025-12-30","2026-03-29","3051.18","2968.02","475.48","51321.61","2026-04-03","Closed","Void"
"ISA000003045","JB033917D","Evie","Alice","Lewis","1976-02-06","Innovative Finance","No","15529.89","14515.14","2025-11-01","2026-01-16","10164.87","1336.25","284.72","2363.23","2026-02-26","Cancelled","Transferred in full"
"ISA000003046","HP144784A","Olivia","Claire","Davies","2003-09-12","Cash","Yes","19535.91","4961.70","2025-12-29","2026-03-02","1142.75","-2323.39","482.67","86366.69","2026-03-07","Void","All funds withdrawn"
"ISA000003047","LB560329A","Jack","Louise","Scott","2002-06-16","Stock and Shares","No","17489.26","10446.12","2025-08-04","2026-02-16","19378.57","3515.54","885.03","61643.89","2026-03-13","Closed","Void"
"ISA000003048","EP541647B","Lucas","Victoria","Baker","1981-11-17","Cash","Yes","3265.00","8289.68","2025-12-05","2026-03-02","2471.38","1060.00","235.88","88091.50","2026-03-15","Void","Closed"
"ISA000003049","KE202373D","Amelia","Patrick","Carter","1946-05-01","Innovative Finance","Yes","3067.81","9270.56","2025-05-04","2025-11-28","10047.58","3805.76","885.00","84836.88","2026-03-29","Void","Transferred in full"
"ISA000003050","AT218280C","Hannah","Marie","Wilson","1967-09-09","Stock and Shares","Yes","14900.55","2754.20","2025-05-10","2025-06-02","2551.64","3182.07","385.96","86156.81","2025-09-10","Cancelled","All funds withdrawn"
"ISA000003051","RZ460278B","Charlotte","Patrick","Allen","1940-02-21","Stock and Shares","No","324.03","1518.15","2025-09-19","2025-12-08","4902.20","3176.04","201.42","61178.28","2026-03-26","Cancelled","All funds withdrawn"
"ISA000003052","AP763089B","Daniel","Joseph","Jones","1976-06-18","Cash","No","1955.24","16374.17","2025-05-17","2025-11-19","7897.06","-1509.18","660.39","90448.00","2025-12-31","Void","All funds withdrawn"
"ISA000003053","CX954809D","William","Joseph","Jackson","1970-01-29","Cash","Yes","14174.13","9684.52","2026-01-22","2026-04-02","6089.87","-2365.68","696.34","22559.24","2026-04-04","Closed","Cancelled"
"ISA000003054","PS976242C","Jack","Marie","Johnson","1949-01-15","Cash","Yes","14541.76","3595.21","2025-06-11","2025-09-29","5912.48","-361.88","158.58","61630.80","2026-04-03","Void","Cancelled"
"ISA000003055","RY029602C","Logan","Grace","Miller","1959-07-19","Life Time ISA","No","13179.49","7163.83","2026-01-04","2026-04-02","14060.65","1292.79","-489.95","99567.56","2026-04-03","Void","Transferred in full"
"ISA000003056","BE407171C","Elsie","Jane","Taylor","1988-09-11","Stock and Shares","Yes","18498.98","19481.28","2025-10-29","2026-03-02","16405.67","3748.14","477.63","60025.62","2026-03-26","Void","Void"
"ISA000003057","BC933542C","Arthur","Samuel","Harris","1959-07-03","Innovative Finance","No","11397.55","17155.54","2025-08-04","2026-01-06","16738.67","883.77","691.25","11259.85","2026-02-03","Cancelled","Cancelled"
"ISA000003058","PB457489C","George","Alexander","Foster","2007-04-26","Cash","No","14565.65","10097.58","2025-08-06","2025-11-24","4000.34","-1056.42","85.11","53830.22","2026-03-01","Cancelled","Transferred in full"
"ISA000003059","AX614279B","Daniel","Victoria","Morris","1995-12-30","Innovative Finance","Yes","18310.39","13305.42","2025-07-19","2025-12-22","19671.86","3049.24","878.33","24415.87","2025-12-29","Closed","Void"
"ISA000003060","LL357743A","Evie","Louise","Evans","1995-05-07","Life Time ISA","Yes","4271.70","8266.87","2025-09-10","2026-03-26","2451.39","2977.88","30.76","42823.00","2026-03-26","Void","Cancelled"
"ISA000003061","KZ009691D","Oliver","Alice","Lewis","1951-11-27","Stock and Shares","No","18017.58","7892.31","2025-09-03","2025-11-14","9344.51","2844.21","-355.24","33217.66","2026-04-05","Cancelled","Cancelled"
"ISA000003062","PL421351A","Jacob","Alice","Kelly","1958-03-13","Cash","No","2055.05","3837.49","2025-11-23","2026-02-16","7371.65","58.07","-416.43","58067.76","2026-03-13","Void","Transferred in full"
"ISA000003063","KA560184A","Oliver","William","Mitchell","1966-03-27","Life Time ISA","Yes","9015.90","8564.64","2026-02-03","2026-03-06","8028.79","1207.41","172.83","28406.41","2026-03-18","Cancelled","Cancelled"
"ISA000003064","LH789913B","Elsie","Grace","Robinson","1989-10-30","Innovative Finance","No","6715.03","9440.76","2025-05-28","2025-06-04","13485.87","2243.97","-437.14","74800.43","2025-11-24","Closed","All funds withdrawn"
"ISA000003065","AY340515B","Noah","Grace","Roberts","1980-02-15","Innovative Finance","No","1021.89","14307.52","2025-09-12","2026-02-03","13180.38","1586.21","686.65","80790.40","2026-03-27","Void","Closed"
"ISA000003066","BB297002C","Ruby","Grace","Murphy","1949-12-24","Innovative Finance","No","9060.67","8340.16","2025-06-19","2025-10-26","3911.07","2232.59","924.27","43731.08","2025-11-01","Closed","Closed"
"ISA000003067","KC336916C","Leo","Alice","Phillips","1969-03-21","Cash","No","3736.65","10466.60","2025-08-21","2026-01-01","16512.71","2719.38","976.30","92786.74","2026-03-20","Void","Closed"
"ISA000003068","WL541683C","Lily","Elizabeth","Morris","2007-10-27","Innovative Finance","No","14260.84","12808.23","2025-05-16","2025-06-18","8991.46","3821.12","-266.10","85506.03","2026-02-27","Void","Void"
"ISA000003069","CN209240D","Jacob","David","Lewis","1964-04-10","Cash","No","6307.93","15480.95","2025-07-16","2025-07-23","3519.22","1687.13","271.39","42758.25","2026-01-01","Closed","Closed"
"ISA000003070","JL340287D","George","Patrick","Mitchell","1952-02-26","Innovative Finance","Yes","16262.82","5219.58","2025-12-13","2026-03-15","15636.43","3243.20","163.47","62120.90","2026-03-22","Cancelled","Cancelled"
"ISA000003071","LS917649B","Theo","Alexander","Murphy","1976-03-24","Stock and Shares","No","1267.24","11127.32","2025-06-18","2026-04-05","16565.33","3046.63","-329.80","29467.42","2026-04-05","Void","Void"
"ISA000003072","JY927748C","Olivia","Olivia","Wright","1941-03-06","Life Time ISA","No","18374.82","17525.47","2025-09-24","2025-10-22","2994.70","3253.91","-355.24","37074.53","2026-01-14","Closed","Closed"
"ISA000003073","LJ173772C","Arthur","Victoria","Thomas","1970-12-02","Innovative Finance","No","13594.56","10766.55","2025-04-21","2025-05-27","758.68","1041.85","604.20","74925.57","2025-10-11","Closed","Closed"
"ISA000003074","EZ981346D","Arthur","Joseph","Williams","1961-12-27","Stock and Shares","No","11528.03","2620.11","2026-01-08","2026-02-14","11892.16","-3211.85","402.45","24123.20","2026-03-07","Void","Transferred in full"
"ISA000003075","WK018752D","Theo","Jane","Jones","1997-10-13","Innovative Finance","Yes","19579.28","3190.10","2025-09-21","2026-01-30","7942.75","1115.19","-299.60","52466.84","2026-02-01","Cancelled","Closed"
"ISA000003076","KM964997D","Daniel","Olivia","Hughes","1940-07-06","Stock and Shares","Yes","5901.39","10234.45","2025-08-31","2026-02-21","10030.90","-834.78","818.07","88553.60","2026-04-05","Closed","Cancelled"
"ISA000003077","WA713760C","Oliver","Alexander","Hill","1960-01-29","Stock and Shares","Yes","2944.77","16577.65","2026-01-29","2026-01-29","4530.33","-2271.43","-676.25","38649.13","2026-04-03","Void","All funds withdrawn"
"ISA000003078","EL458813C","William","Louise","Jones","1965-11-16","Stock and Shares","Yes","18871.43","1843.77","2025-07-11","2026-01-22","1900.31","410.66","-213.33","40368.72","2026-04-02","Cancelled","Cancelled"
"ISA000003079","MA573327C","Charlotte","Olivia","Brown","1977-01-30","Cash","Yes","5548.00","15611.36","2025-11-05","2026-01-11","15571.87","2753.88","442.09","44907.49","2026-03-30","Closed","Void"
"ISA000003080","MB747292D","Freya","William","Jackson","1960-07-16","Stock and Shares","No","16630.54","11683.61","2025-11-15","2025-12-23","18215.36","1950.59","25.04","90326.49","2025-12-27","Void","Void"
"ISA000003081","BR658159A","Oliver","Elizabeth","Mitchell","1960-08-05","Life Time ISA","No","14205.62","9132.29","2025-05-03","2025-10-30","4674.36","2629.72","-901.74","23964.65","2026-03-01","Closed","Cancelled"
"ISA000003082","WB762575C","Finley","Marie","Bennett","1954-11-23","Stock and Shares","No","13500.04","5871.13","2025-05-26","2025-11-25","6858.52","1996.99","465.90","47293.14","2026-02-13","Closed","All funds withdrawn"
"ISA000003083","RT260432C","Finley","Elizabeth","Thomas","1987-07-23","Stock and Shares","No","7844.13","18300.68","2025-06-14","2026-02-06","5274.25","852.76","-462.22","45730.70","2026-03-10","Cancelled","Cancelled"
"ISA000003084","CZ639562B","Arthur","Victoria","Wright","1962-08-16","Cash","Yes","7135.43","4416.27","2025-11-07","2026-01-23","2457.48","2118.33","788.79","94634.25","2026-03-30","Cancelled","Closed"
"ISA000003085","EM106724A","Oscar","Marie","Allen","1998-11-21","Stock and Shares","No","15219.71","7308.98","2025-07-29","2026-02-26","19691.48","1865.51","714.30","18861.24","2026-03-27","Void","Closed"
"ISA000003086","EK285476B","Mia","Jane","Thomas","1967-04-22","Cash","No","13119.83","6748.02","2025-09-11","2025-10-29","16376.32","2039.28","-334.99","95551.18","2025-12-01","Closed","All funds withdrawn"
"ISA000003087","PZ565530A","Ava","Joseph","Wright","2000-11-08","Innovative Finance","No","17231.27","16322.19","2025-09-30","2026-03-14","5980.63","2084.80","357.14","49481.09","2026-03-15","Cancelled","All funds withdrawn"
"ISA000003088","WZ896046B","Ethan","Joseph","Hill","1976-05-10","Life Time ISA","No","5546.62","5297.09","2026-01-29","2026-03-14","16557.56","2913.34","648.70","56690.20","2026-03-31","Closed","Transferred in full"
"ISA000003089","RZ752235C","James","Ann","Davies","1949-08-19","Stock and Shares","Yes","11534.70","561.84","2025-05-02","2025-11-02","16027.85","1622.52","778.17","29289.74","2025-12-23","Cancelled","All funds withdrawn"
"ISA000003090","PT988272A","Daniel","Rose","Bennett","1989-11-22","Stock and Shares","Yes","2420.89","833.14","2025-08-18","2025-10-01","14632.84","20.13","209.91","12011.20","2025-12-23","Cancelled","Closed"
